cleaned_headline,is_satirical
"Droits de douane sur le vin : les menaces de Trump ont déjà ""stoppé une grande partie des expéditions""",0
Paris : un couple de policiers jugé pour escroquerie ce jeudi,0
"L'écrivain franco-algérien Boualem Sansal condamné à 5 ans de prison ferme, son avocat appelle le président algérien à ""l'humanité""",0
"Affaire libyenne : ""Je ne vais pas quand même avouer quelque chose que je n'ai pas fait"", déclare Nicolas Sarkozy auParisien",0
"Stellantis, GM, Mercedes, BMW… Les droits de douane de Donald Trump font chuter le secteur automobile en Bourse",0
"""Le personnel n'avait pas plus d'infos que nous"" : un train de la Renfe bloqué sept heures près de Béziers",0
"Projet de la NBA en Europe: ""les meilleurs joueurs NBA resteront aux États-Unis"", l'avis de Nicolas Batum",0
Yémen : deux morts dans des frappes imputées aux États-Unis,0
"""Vendanges de la honte"" en Champagne : le procès pour traite d'êtres humains renvoyé à juin",0
Miley Cyrus révèle la date de sortie et la pochette de son nouveau disque sur les réseaux sociaux,0
"Foot : la photo d'Ousmane Dembélé, meilleur buteur du PSG, qui ""met le feu"" à Barcelone",0
Liban : trois morts après une frappe israélienne dans le Sud,0
"Formule 1 : ""Penser qu'Hamilton est usé, périmé, c'est rude"", Frédéric Vasseur défend Lewis Hamilton après des débuts ratés chez Ferrari",0
Affaire du petit Émile : la conférence de presse du procureur d'Aix-en-Provence est avancée à 10h30 ce jeudi,0
"Tennis : ""cette victoire signifie beaucoup de choses"", Arthur Fils en route vers le dernier carré à Miami",0
"L'étrange message de Cyril Hanouna qui n'a pas cité M6 lors de la dernière de ""TPMP""",0
"Turquie : libération en cours de huit journalistes, la contestation continue",0
Marseille : une école cachée dans le Mucem pour lutter contre la phobie scolaire,0
Taïwan : quatre soldats emprisonnés pour espionnage,0
"Dette publique record : ""Aujourd'hui, il faut que nous soyons beaucoup plus vigilants"", affirme Éric Heyer",0
NBA: magnifique LeBron James qui sauve les Lakers à la dernière seconde,0
"Le déficit de la France finalement contenu à 5,8% en 2024, la dette à un niveau record",0
Donald Trump menace l'UE et le Canada de droits de douane supplémentaires s'ils prévoient une riposte commune,0
"Foot : ""c'est exactement moi, c'est surréaliste"", Kylian Mbappé fait son entrée chez Madame Tussauds à Londres",0
JO Paris 2024 : les créateurs nantais de la vasque olympique nommés meilleurs ouvriers de France,0
"Le Printemps du cinéma 2025 séduit 2,2 millions de spectateurs",0
"Tesla pourrait souffrir des nouveaux droits de douane de 25% imposés par Trump sur l'automobile, avertit Musk",0
"""Une réalité préoccupante"" : les ruptures de stock de médicaments essentiels demeurent à des niveaux élevés",0
"Face aux ""crises"", Jean-Noël Barrot plaide pour le dialogue avec la Chine",0
"En Corée du Nord, Kim Jong-un supervise l'essai de nouveaux drones explosifs",0
Mort du petit Émile : les gardes à vue des grands-parents et de deux de leurs enfants levées,0
Guerre en Ukraine : la Corée du Nord a envoyé 3 000 soldats supplémentaires en Russie,0
Soudan du Sud : arrestation du premier vice-président Machar,0
"""Ne venez pas"" : l'administration Trump avertit les migrants depuis une mégaprison au Salvador",0
"Malnutrition : selon l'Unicef, au moins 14 millions d'enfants menacés par les coupes financières",0
Nouveau revers en appel pour Trump sur l'expulsion d'immigrés en vertu d'une loi de 1798,0
Frais de douane : Trump prêt à faire des concessions à Pékin en échange d'un accord sur TikTok,0
Lady Gaga annonce cinq nouvelles dates de concert en France,0
"La Corée du Sud admet avoir ""exporté en masse"" des enfants en vue de leur adoption",0
"L'ex-évêque du diocèse de Fréjus-Toulon, Mgr Dominique Rey, bientôt dans la paroisse parisienne de Notre-Dame-des-Champs",0
Guadeloupe : un homme tué par balle alors qu'il circulait à scooter,0
Les données privées de responsables de la sécurité américains accessibles sur internet,0
États-Unis : des élus républicains appellent à ne plus financer les médias publics,0
Le compagnon d'Aurélie Langelin condamné à 30 ans de prison pour l'avoir tuée,0
"Derrière les émojis ""pizza"" et ""carte"" sur TikTok, ces pédocriminels qui volent ou créent des photos ""suggestives"" d'enfants",0
Automobile : quels sont les pays européens les plus menacés par les nouveaux droits de douane de Trump ?,0
"Donald Trump annonce des droits de douane de 25% sur ""toutes les voitures qui ne sont pas fabriquées aux États-Unis""",0
"Le westernRust,film avec Alec Baldwin endeuillé par une mort sur le tournage, dévoile sa bande-annonce",0
"Tennis : superbe Arthur Fils, tombeur de Zverev en 8e de finale à Miami",0
"FC 25,Call of Duty : Black Ops 6,Monopoly Go!… Découvrez les jeux vidéo plébiscités par les Français en 2024",0
"Lituanie : quatre soldats américains portés disparus lors d'exercices, un véhicule blindé retrouvé",0
"Jugée pour le meurtre de ses deux filles handicapées, une mère maintient qu'elles sont ""en vie""",0
Jura : 25 ans de réclusion pour avoir fracassé le crâne de sa compagne,0
Saint-Étienne : un policier mis en examen pour viol et agression sexuelle sur mineure,0
Rixe mortelle en Essonne : six personnes présentées à la justice en vue de leur mise en examen,0
"Cyclisme : ""Pogacar sur Paris-Roubaix, je trouve ça fort, culotté"", avance Christian Prudhomme",0
Incendies de hangars agricoles en Normandie : un homme de 52 ans mis en examen,0
"Tour de France : à 100 jours du Grand départ, Lille commence à voir la vie en jaune",0
"RSA : les départements dirigés par la droite et le centre refusent d'appliquer la hausse de 1,7%",0
"Procès du féminicide de Chahinez Daoud : elle ""savait qu'elle allait mourir"", selon ses proches",0
"NBA Europe : pourquoi QSI, actionnaire majoritaire du PSG, se dit ""intéressé"" par le projet",0
"""Ce n'est pas la Ligue qui fixe les prix des abonnements"" : Vincent Labrune se défend (encore) face au diffuseur DAZN",0
"Fuite de plans militaires : Marco Rubio reconnaît une ""grosse erreur"", Elon Musk propose l'aide de ses ""experts""",0
Le Parlement estonien donne son accord à la limitation du droit de vote des résidents russes,0
Schneider Electric annonce 700 millions de dollars d'investissements aux États-Unis dans l'IA et l'énergie,0
Affaire des écoutes : Nicolas Sarkozy a saisi la Cour européenne des droits de l'Homme,0
Affaire Tariq Ramadan : un procès pour viols sur trois femmes prévu en mars 2026 à Paris,0
Consentement: l'Assemblée adopte en commission le texte modifiant la définition pénale du viol,0
"Rennes : une femme de 73 ans battue à mort à son domicile, une enquête en cours",0
"Tennis de table : ""Je n'ai pas su gérer mes émotions"", Alexis Lebrun blessé à la main après sa finale contre Félix",0
"Donald Trump va annoncer des droits de douane visant l'industrie automobile ce mercredi, les constructeurs reculent en Bourse",0
"Compétitivité : les patrons de la grande distribution déplorent les ""mesures caricaturales"" d'un texte de loi",0
"""J'ai vidé une centaine d'appartements"" : à Marseille, les propriétaires d'une résidence font fuir leurs squatteurs",0
"Loi sur le sport professionnel : ""profond désaccord"" et ""incompréhension"" prononcés par plusieurs ligues professionnelles",0
"Affaire libyenne : le parquet financier demande la ""double condamnation"" de Nicolas Sarkozy",0
"""Les vaches sont amaigries"" : en Mayenne, un couple d'agriculteurs retrouve sa ferme, squattée depuis deux ans",0
La justice brésilienne confirme que l'ex-président Jair Bolsonaro sera jugé pour tentative de coup d'État,0
"Loi ""simplification"": les députés votent en commission la suppression des Zones à faibles émissions",0
France Télévisions : appel à une grève de deux jours contre la réforme de l'audiovisuel public,0
Nantes: un étudiant de 18 ans agressé par 6 individus cagoulés et armés de matraques,0
La météo du jeudi 27 mars : un ciel dégagé,0
"""Tu vas mourir comme Jésus!"" : à Nice, le premier adjoint menacé de mort après la fermeture administrative d'une épicerie de nuit",0
La carte Vitale dématérialisée téléchargée plus de 150.000 fois en une semaine,0
Affaire Pierre Palmade : le parquet de Bordeaux empêche la libération de l'humoriste,0
"""Je n'ai jamais vu un incendie d'une telle ampleur"" : en Corée du Sud, un Bouddha géant miraculé des flammes",0
Espagne : un Français arrêté pour le meurtre d'un prêtre américain,0
"Pneus crevés, tags injurieux : les véhicules d'une société de transports de personnes handicapées vandalisés",0
"""Ma démission s'imposait"" : frappé par la maladie, le maire de Mérignac, Alain Anziani, annonce son retrait",0
Les producteurs deSpider-Manet d'Harry Potteraux commandes du prochainJames Bond,0
Nordahl Lelandais condamné en appel à un an de prison pour l'agression sexuelle d'une petite-cousine,0
"""Il nous faut le Groenland"", déclare Trump avant la visite polémique de JD Vance",0
"Procès du féminicide de Chahinez Daoud : le passé ""jaloux"" et violent de l'accusé",0
"L'Autriche suspend le regroupement familial, une première dans l'Union européenne",0
"Municipales à Lyon : Jean-Michel Aulas n'a ""pas pris de décision"" mais ""écoute les Lyonnais""",0
"Fuite de plans militaires : sur les réseaux sociaux, les Américains se moquent de l'amateurisme de l'administration Trump",0
"""Je sais que beaucoup n'ont pas osé venir défendre Gérard"" : au procès Depardieu, Fanny Ardant soutient son ami de toujours",0
"Affaire Grégory : les nouvelles expertises n'ont pas donné ""d'éléments significatifs""",0
Le magazineThe Atlanticpublie le plan d'attaque américain top-secret contre les Houthis au Yémen,0
"La Réunion : l'épidémie de chikungunya progresse, plus de 4000 cas recensés en une semaine",0
"À Menton, 22 kilos de cocaïne saisis par la douane dans un camion roumain",0
"""Je ne décris que ce que beaucoup de gens voient"" : Sophie Primas défend ses propos sur le ""racisme anti-blanc""",0
"Manifestations en Turquie : la France ""profondément préoccupée"" par les arrestations",0
"""Je ne fais pas de politique dans le rétroviseur"" : Jordan Bardella défend sa présence en Israël lors d'une visite inédite",0
"Le chef de l'Otan avertit ""qu'une attaque contre la Pologne ou tout autre allié"" serait ""dévastatrice""",0
Soudan : l'armée reprend le contrôle de l'aéroport de Khartoum,0
Laurent Lafitte redevient maître des cérémonies du Festival de Cannes,0
États-Unis : le nouvel ambassadeur russe est en route pour Washington,0
Australie : un saumon mort exhibé par une sénatrice écologiste en plein hémicycle,0
"Gaza : Netanyahou menace d'intensifier la ""pression"" si le Hamas persiste dans son refus de libérer les otages",0
"Bordeaux : la mairie vend l'hôtel de Basquiat, la résidence historique des recteurs",0
"Chantage à la sextape à Saint-Étienne : le parquet requiert un procès pour ""chantage"" contre le maire Gaël Perdriau",0
Un homme tué par balle et un autre grièvement blessé au couteau près de Lyon,0
"La mairie de Paris demande l'interdiction du concert "" Solidarité Congo """,0
Rugby : Abdelatif Benazzi élu nouveau président du Conseil des Six Nations,0
"""Qu'on agisse !"" : Wauquiez demande à Bayrou d'inscrire à l'ordre du jour de l'Assemblée le texte visant à interdire le voile dans le sport",0
Marseille : l'agresseur d'un policier hors service déclaré irresponsable pénalement,0
Guerre en Ukraine : Zelensky est arrivé à Paris pour préparer le sommet sur la sécurité de jeudi,0
"Ecstasy, cocaïne et LSD trouvés par kilos dans un appartement de Villeurbanne",0
Le patrimoine sous-marin des pays du Pacifique gravement menacé par les extractions minières,0
Alaska : un pilote et ses deux filles rescapés d'un crash d'avion sur un lac gelé,0
"Bundesliga : touché au genou gauche, Dayot Upamecano absent ""plusieurs semaines""",0
"Les ""difficultés financières"" feront du budget 2026 ""un cauchemar"", anticipe la porte-parole du gouvernement",0
Cyclisme : Tadej Pogacar s'engage officiellement sur le Tour des Flandres puis sur Paris-Roubaix,0
Une visite d'État d'Emmanuel Macron à Monaco au mois de juin en préparation,0
""" Les souvenirs heureux de son rire "" : le dernier hommage rendu à Émilie Dequenne au Père-Lachaise",0
Jean-Jacques Goldman sort un nouveau titre pour le concert solidaire du Bleuet de France,0
"Le projet de loi contre la vie chère en outre-mer devrait être présenté en mai, annonce Manuel Valls",0
"Morts liées au ""chemsex"" à Bordeaux : la dernière victime était l'ancien directeur adjoint d'une prison",0
