cleaned,is_satirical
"Après sa victoire contre l'Argentine, l'Arabie saoudite décrète le 22 novembre "" jour sans lapidation """,1
Coupe du monde – Emmanuel Macron appelle à ne pas politiser l'esclavage,1
"Cyril Hanouna remercie ses chroniqueurs et promet de "" leur rendre un jour leur passeport """,1
Coupe du monde – À quelle heure et sur quelle chaîne boycotter les matchs ?,1
Coupe du monde – Plusieurs centaines de supporters arrêtés pour avoir célébré un but contre le Qatar,1
90% des supporters d'accord pour boycotter uniquement le match d'ouverture Qatar-Équateur,1
Rennes – Pourquoi il faut boycotter la Coupe du monde de la galette-saucisse ?,1
Route du Rhum – Notre classement des marins cocus,1
Lycée – Savoir correctement écrire son nom sera obligatoire dès la rentrée 2023,1
"Pour prouver qu'il peut aussi être radical, Yannick Jadot boit deux panachés",1
"Le patron de la FIFA rappelle que "" des gens sont morts pour qu'on ait le droit de regarder la Coupe du monde au Qatar """,1
10 PMU pour apprendre à parler comme un député RN,1
75% des Français favorables à une pénurie de déclarations de Gabriel Attal,1
Le Pape François affirme avoir enfin terminé la Bible,1
Test – Est-ce que ce mur est porteur ?,1
Une consultation chez un ophtalmologue vendue 23 000 euros sur LeBonCoin,1
"Inquiet pour son chiffre d'affaire annuel, Patrick Pouyanné s'achète un pont pour vivre en dessous",1
Prix Goncourt – 5 astuces pour en parler sans l'avoir lu,1
"Bruno Le Maire : "" Si on continue à polluer comme il faut, il n'y aura pas de problème de chauffage cet hiver """,1
"Happé par le suspens de son jeu d'escape quest, il rate son mariage et redevient célibataire",1
Elon Musk rachète le Père Noël et rend payantes les lettres des enfants,1
Sobriété énergétique – Elisabeth Borne demande aux Français de se serrer la ceinture autour du cou,1
L'homme qui critiquait les films au cinéma vient de terminer la saison 2 d'Emily In Paris,1
Numéro spécial Pierre Soulages – 288 pages noires,1
Il achète un livre sur le plaisir féminin au lieu de regarder du porno comme tout le monde,1
Les députés autorisés à venir avec des jeux de société les jours de 49.3,1
"Affaibli par des affaires judiciaires, Jean-Christophe Lagarde quitte l'UDI pour entrer au gouvernement",1
Manchester United sanctionne Cristiano Ronaldo en le transférant à l'AJ Auxerre,1
Armes – La France livre plusieurs 49.3 à l'Ukraine,1
"Pour gagner plus, Pap Ndiaye conseille aux enseignants de changer de métier",1
Santé : Des scientifiques conseillent de porter une blouse blanche en mélangeant des produits dans des éprouvettes,1
CPF – Financer sa reconversion en golden retriever,1
"Pourquoi Gérard Larcher a bien fait de refuser ""Danse avec les stars""",1
Il ne reçoit que deux pouces sur son message alors qu'ils sont 20 sur la conversation,1
Drop shipping – Magali Berdah vend son âme au diable trois fois le prix d'achat,1
"Après 10 ans de refus d'augmentation, il obtient enfin un baby-foot dans l'open space",1
La NASA envoie un vaisseau pour dévier un nouveau spectacle des Chevaliers du Fiel,1
"Un DJ dissident décide de passer la soirée sans diffuser "" Bande organisée """,1
Sobriété énergétique – Bernard Arnault décide de couper le chauffage dans son jet privé,1
Coup d'état au Burkina Faso : le nouveau président Manuel Valls s'exprime,1
Crise énergétique – Se mettre en couple avec son compteur Linky,1
Coupe du Monde – le Qatar promet de couper la clim dans les caves où vivent ses ouvriers,1
Bruno Le Maire montre encore l'exemple en arrivant au Conseil des ministres en chiens de traîneau,1
Réforme des Retraites – Emmanuel Macron favorable à l'avancement de plusieurs années de l'âge de la mort,1
63% des Français projettent de remettre un masque cet hiver pour se chauffer,1
"Confondu avec un randonneur, un sanglier grièvement blessé par un tir de chasseur",1
Netflix : 6 séries à voir absolument que vous aurez oubliées dans 5 jours,1
"30% des Français envisagent de boycotter la Coupe du monde au Qatar "" sauf si la France va en finale """,1
Élisabeth Borne encourage les Français à passer l'hiver dans leur résidence aux Seychelles,1
Retraites – En finir avec cette idée communiste,1
Les Français devront placer une photo de Bruno Le Maire en col roulé au-dessus de leur radiateur,1
Marine Le Pen se dit prête à donner la nationalité française à Karim Benzema s'il gagne le Ballon d'Or,1
Transition énergétique : les forces de l'ordre utiliseront leurs matraques plutôt que leur Tasers,1
Vladimir Poutine retire ses troupes d'Ukraine après avoir appris la présence de BHL,1
Les hommes ont-ils un cerveau ?,1
EELV : Julien Bayou sera remplacé par Denis Baupin,1
Greta Thunberg revendique le sabotage sous-marin de Nord Stream 1,1
"Pour combattre les stéréotypes de genre, Pap Ndiaye promet que les enseignants hommes seront aussi mal payés que les femmes",1
Les femmes ont-elles une âme ?,1
Des porcs choqués par une vidéo insoutenable d'humains entassés sur la ligne 13,1
Sécheresse en France : les scientifiques redoutent un remake français de Dune avec Kev Adams,1
Les bénéfices de ses 15 années de méditation anéantis par 15 secondes avec le standard de la Sécurité sociale,1
Il regarde la météo alors qu'il va passer les 3 prochains jours devant le PC d'un open space,1
"Gabriel Attal : "" Les Français doivent mesurer leur chance que notre roi Emmanuel soit encore en vie """,1
Londres – 10 tombes à visiter sans faire la queue,1
Fabien Roussel suscite la polémique en déplorant l'absence de Michel Sardou à la Fête de l'Huma,1
"À la dernière minute, Editis suspend la publication du calendrier érotique de Vincent Bolloré",1
Élisabeth Borne d'accord pour taxer les superprofits de Jean-Luc Mélenchon,1
Les 5 matières dans lesquelles vous risquez d'enseigner dès demain,1
"Pour conserver sa popularité, Charles III change son nom de règne en Elisabeth III",1
BFMTV s'excuse après avoir parlé d'autre chose que de la mort de la Reine,1
"Diana aperçue aux portes du Paradis attendant la Reine, une batte de base-ball à la main",1
"Le grille-pain, nouveau symbole de la virilité",1
Une famille retrouvée trois semaines après s'être perdue dans le décor de jungle d'un restaurant,1
Les Anglais terrorisés à l'idée de boire leur thé dans des mugs à l'effigie de Charles III,1
"En hommage à la Reine, la nouvelle Première ministre Liz Truss fixe l'âge de la retraite à 96 ans",1
Les 10 dates à retenir du règne d'Elizabeth II,1
Christophe Galtier oblige désormais les joueurs du PSG à uriner sous les douches,1
Le marabout de Paul Pogba avoue avoir jeté un sort à Kylian Mbappé pour qu'il voyage en Ouigo,1
Pouvoir d'achat – L'Assemblée autorise l'essence coupée à l'urine de cycliste professionnel,1
10 conseils pour devenir enseignant en moins de 5 minutes,1
Crise des urgences – Emmanuel Macron promet l'arrivée de deux nouvelles séries médicales en prime-time,1
Les ministres devront utiliser des moyens de transport durables pour se rendre à l'aéroport,1
Pénurie de profs – Les établissements autorisés à recruter les élèves qui ont la moyenne comme contractuels,1
Russie – Mikhaïl Gorbatchev sera inhumé dans le même cimetière que la démocratie,1
Test : Est-ce que tu m'entends hey ho?,1
Pour toucher le RSA il faudra désormais gagner un SMIC,1
Comment dépenser votre allocation de rentrée ?,1
"Paris – il tente un rodéo urbain avec un Vélib', 0 mort",1
La Poste annonce que raconter sa vie au guichet de ses agences devient un service payant,1
"Pour maintenir sa cote de popularité, Élisabeth Borne prolonge ses vacances de deux semaines",1
Incendies – Le gouvernement promet de doubler le nombre de calendriers des pompiers à Noël,1
Sécheresse – Christophe Béchu invite les Français à vider des bouteilles d'eau minérale dans les rivières,1
Orages – Tout plaquer pour devenir un paratonnerre,1
5 locations de vacances où se rendre compte que vos amis sont des cons,1
Pérou – Une cagnotte pour sauver un pigeon parisien échoué dans le Pacifique,1
Incendies – Qui sont ces hommes en uniforme qui gaspillent de l'eau dans la forêt ?,1
Nouvelle polémique après une sortie en mer d'Emmanuel Macron en béluga,1
Huit conseils pour ne pas perdre son enfant sur la plage ou dans la foule,1
Les 5 meilleures leçons de vie du Dalaï-Lama,1
Déjà 10 000 hectares partis en fumée depuis le début de l'incendie des sourcils de François Fillon,1
Pénurie d'eau – Le gouvernement recommande aux usagers de boire leur urine,1
Pouvoir d'achat : Toutes les astuces pour voler dans les magasins,1
Le nouvel animal observé dans la Seine serait un électeur socialiste,1
Ukraine : Zelensky annonce qu'il est désormais acceptable de retirer le drapeau ukrainien de votre photo de profil,1
5 destinations de rêve où votre patron va passer ses vacances grâce à votre travail,1
"Ayant accès au savoir du monde entier grâce à Google, il tape finalement "" Diane Krüger est-elle célibataire ? """,1
Pénurie : le colonel Moutarde à son tour supprimé du Cluedo,1
Quel magazine sur le réchauffement climatique lire dans l'avion,1
"Pour 3 millions d'euros, McKinsey conseille au gouvernement de mettre de l'eau sur les incendies",1
"Emmanuel Macron défend ben Salmane "" On m'a certifié que l'exécution de Khashoggi s'est déroulée dans le respect du bien-être animal """,1
"Fact-check : est-ce que pour un flirt avec vous, il ferait vraiment n'importe quoi ?",1
Didier Lallement lance 2 grenades lacrymogènes afin de faire pleurer ses collègues lors de son pot de départ,1
La pétition d'un collectif de rats appelant à chasser les Parisiens recueille 5 millions de signatures,1
"Grâce à la cagnotte des Chiffres et des Lettres, il s'offre un week-end sur un parking à Tourcoing",1
Canicule : un article recommandant de boire de l'eau aurait sauvé la vie de 18 millions de personnes,1
Fact-check : un tiens vaut-il vraiment mieux que deux tu l'auras ?,1
Ragots – Tout savoir sur ce qu'on dit sur vous derrière votre dos,1
"Après six jours de canicule, il achète une maison en viager",1
"Critiqué pour sa gestion des Canadair, le gouvernement achète six grands pistolets à eau",1
"Pour se chauffer l'hiver prochain, Bruno Le Maire conseille aux Français de souffler fort dans leurs mains",1
"Tour de France : pour éviter les malaises dus aux fortes chaleurs, la prochaine étape s'effectuera en pédalo",1
"Aymeric Caron invite à ne pas parler de "" moustique "" mais de "" surmoucheron """,1
"Fact-check : faut-il croire votre ami qui vient de plonger dans une eau à 13° en déclarant "" elle est bonne ! "" ?",1
L'homme qui dit aimer le football féminin essaie juste d'avoir un rapport sexuel,1
Canicule – Un militant écologiste s'enchaîne à votre ventilateur,1
"Moustiques, pantacourts, Parisiens : Ils sont de retour !",1
Les charcutiers autorisés à vendre du nitrite sans jambon,1
Essence trop chère – La patrouille de France défilera en trottinette électrique,1
Gaël Monfils n'est plus qu'à 21 titres en Grand Chelem de Novak Djokovic,1
"Oh non, encore un message de votre cousin pour savoir si vous venez voir la famille cet été",1
Le classement 2022 des 66 millions de Français les moins riches,1
Nos 5 conseils minceur pour être moins gros que vos amis cet été car c'est ça le plus important au final,1
Test : Roule-t-elle des yeux car elle vous méprise ou parce qu'elle est possédée par un démon ?,1
Emmanuel Macron cesse son parrainage d'enfant yéménite après avoir appris qu'il ne travaillait pas,1
La thérapeute de couple n'avait jamais été en couple,1
Ecologie – Scandale après qu'Emmanuel Macron a jeté un ministre dans la poubelle jaune,1
Inflation – Cette une est réservée à nos abonnés 1000€/mois,1
"Après le droit à l'avortement, le Texas veut interdire les femmes",1
Sa nouvelle machine à panini échoue à lui faire oublier son ex,1
Le cancer de Vladimir Poutine proposé au Prix Nobel de la Paix,1
"Couple : Quelle est la tendance du moment qu'on appelle ""la communication"" ?",1
"Canicules, orages, grêlons : et si c'était l'Islam ?",1
Parcoursup ajoute Pôle Emploi à ses propositions d'orientations,1
L'homme qui prétendait avoir vu Élisabeth Borne rire en 1986 avoue sur son lit de mort qu'il avait tout inventé,1
Renault lance la première voiture autonome capable de se battre pour une place de parking,1
L'abstention détrône Jean-Jacques Goldman comme personnalité préférée des Français,1
"En état de mort clinique, il aperçoit un tunnel blanc et son conseiller Pôle Emploi",1
Le Qatar augmente le smic à 440 coups de fouet par mois,1
Le dernier coin d'ombre de Paris dérobé dans la nuit,1
Emmanuel Macron va rencontrer le réchauffement climatique pour lui demander de cesser immédiatement son agression,1
Canicule à Brest : comment survivre aux 16 degrés à l'ombre ?,1
L'Express retire son numéro spécial contenant un lot de fléchettes et une cible à l'effigie de Jean-Luc Mélenchon,1
