headline,is_satirical
Du Pangolin Vegan arrive dans vos supermarchés,1
Christophe Castaner embauche Joe Exotic et ses tigres pour renforcer le confinement,1
[Attestations] Jésus se bat pour l’ajout d’une case « Ressuscité »,1
Une association de prêtres offre des masques aux jeunes enfants,1
Le Père Noël annule sa tournée 2020,1
Gilbert Montagné continue sa tournée sans s’apercevoir que les salles sont vides,1
"En réponse aux live d’artistes, des Hôpitaux décident de filmer leurs opérations en direct",1
Coronavirus : les entreprises du CAC40 repousse le versement des dividendes de Laurent Bergé !,1
Effets du confinement sur la pollution : Des dinosaures aperçus au Bois de Boulogne,1
Jacquie et Michel divorcent. Jacquie est en couple avec Marc Dorcel,1
"[Cinéma] Après le succès du COVID-19, un COVID-20 serait en préparation",1
Les 80km/h font chuter dramatiquement les accidents de la route,1
La 5G remplacera petit à petit les chemtrails pour mettre à jour votre logiciel de contrôle mental,1
Pâques : Manuel Valls caché dans les jardins de l’Élysée attend qu’Emmanuel Macron le trouve,1
Morgue de Rungis: un corps vendu à un boucher par erreur,1
"[Allocution] Pour sensibiliser les gens à l’adoption, Emmanuel Macron sera remplacé par son chien",1
"Daesh revendique un attentat à Paris, bilan : 0 morts et 0 blessés",1
Corse: le port du masque bien respecté,1
Le voile sera obligatoire pour les femmes en plus du masque pour des raisons de sécurité,1
Jésus n’est pas ressuscité à cause du confinement,1
Stupéfaction ! Carlos Ghosn premier porteur en Grèce de la flamme olympique !,1
Budget illimité pour la création d’une 142ème fiction médicale,1
"Pâques – Coeufvid-19, l’opération commerciale qui fait polémique",1
Raël renomme sa secte les Raouliens,1
Second tour des municipales : Les applaudissements serviront de bulletins de vote,1
[Conseil éco] Applaudir coûterait moins cher que de faire un don,1
Le single « Où sont les masques ? » de Patrick Juvet en tête des ventes,1
La ministre de l’écologie annonce l’interdiction des masques jetables « c’est une catastrophe écologique »,1
Coronavirus – Des traits sur l’autoroute pour renforcer le « social distancing »,1
Des provinciaux portent plainte contre la ville de Paris pour l’absence de bruit,1
Muriek Pénicaud part au front aider les travailleurs du sexe,1
Reconversion : Benjamin Griveaux envoie son beat à une jeune rappeuse,1
Le covidurage: nouvelle tendance du connard-bobo-écolo,1
1.000.000 de masques FFP2 retrouvés dans le nez de Maggie de Block.,1
ALERTE: Philippe Poutou offre un masque à Marine Le Pen  (vidéo),1
"SPA et euthanasie ; Pour aider les animaux, BHL met Arielle Dombasle à l’adoption",1
Le chasseur blanc obtient les pleins pouvoirs. 800.000 chasseurs contrôlent le confinement en France,1
DISPARITION INQUIETANTE de tous les anti-vaccins,1
"Au vue du bien fait du confinement pour l’environnement, Yannick Jadot propose un quinquennat de confinement en 2022 s’il est élu !",1
"Carlos Ghosn, toujours enfermé dans sa caisse, sacré champion du monde de confinement",1
Suicide collectif de centaines de fans du standard de liège suite a un set de l’incroyable DJ du pays vert,1
"Les Black Blocs se réjouïssent du confinement « On peut aller au magasin masqués et gantés, ça facilite le travail »",1
Une tornade de Requins a envahi New York,1
Sibeth N’Daye appelle à courir à reculons pour éviter le Coronavirus pendant son jogging,1
"Préfet Lallement : Pour montrer l’exemple, le préfet sort avec son masque !",1
Sibeth Ndiaye libérée du commissariat après avoir fait un 180 degrés devant sa résidence secondaire en voiture,1
Retour fracassant de la chanteuse Brésilienne,1
Un journaliste belge provoque un accident légèrement mortel pour avoir l’exclu (vidéo),1
Des Nanopuces de contrôle mental par la 5G retrouvées dans des vaccins contre le Coronavirus,1
Une famille enfermée depuis l’apocalypse de 2012 sort de son bunker en plein confinement: 1485 euros d’amende,1
Trump accepte enfin de porter un masque,1
Chuck Norris est mort du Coronavirus: Le monde entier est menacé.,1
Chuck Norris atteint par le Covid-19 et en réanimation: Le monde entier s’inquiète.,1
BALKANY – Retour d’expérience de la prison en télétravail,1
Boris Johnson aux soins intensifs,1
Boris Johnson aux soins intensifs,1
"Mort de Boris Johnson, toujours rien pour David et Laura",1
"Chlorokin Skywalker: « L’oeil ne voit que la surface des choses, ne t’y fie pas. »",1
Pâques 2020: la chasse aux masques est ouvertes !,1
"Débordée par le nombre de décès, New-York transforme ses anciennes stations de métro en catacombes",1
Covid 19 : L’humanité prise en tenaille entre les encornets et le virus du pangolin,1
Apple produira des masques de protection pour soignants,1
Tuto: Leatherface vous apprend à faire un masque,1
CORONAVIRUS: E.Macron demande a Francky Zapata de livrer les masques FFP2,1
POKEMON : Emmanuel LECHYPRE la nouvelle évolution de ZEMMOUR,1
Gestes barrières:Sortir avec un préservatif pour se serrer uniquement le pénis.,1
"Perte de goût dû au Covid-19: Tous les fans de Jul, Aya Nakamura, Johnny et Christophe Maé seront testés",1
Tuerie au couteau: Lallemant: « Les victimes n’avaient pas d’attestation en ordre et leur famille aura 135 euros d’amende »,1
Marine Le Pen vient de commander 8000 bouteilles de champagne,1
Roman-Sur-Izère: Eric Zemmour vient de sortir du coma,1
BFMTV se félicite de ce nouveau sujet après 1 mois de Coronavirus non-stop,1
Des policiers en carton dans les supermarchés pour dissuader l’achat de papier toilette ?,1
Le roi de la pop atteint du Coronavhi-hirus,1
Confinement – Grand rassemblement des agoraphobes pour plagiat,1
USA: Trump ordonne le bombardement orbital de New-York,1
"Le gouvernement européen se félicite dans la gestion de la crise du coronavirus « les riches sont à l’abri, notre politique marche ! »",1
Suicide collectif à Mons suite à l’annulation du Doudou,1
Emmanuel Macron demande à la police de tuer ceux qui ne respectent pas le confinement,1
La 5G de Proximus permettrait de travailler plus efficacement (Ou alors c’est le télétravail),1
"Mort de l’hôpital public, toujours rien pour David et Laura",1
"Contaminé au Covid-19 après une relation sexuelle avec son praticien, un chat porte plainte",1
Umbrella finance la recherche de Didier Raoult,1
Didier Raoult propose de soigner le Covid-19 avec des ondes 5g,1
"Pour éliminer le virus, rien de tel que le savant de Marseille",1
Eric Zemmour retrouvé mort dans son appartement du 12e arrondissement.,1
La ministre belge de la santé Maggie de Block a démissionné,1
"Les gilets jaunes, inventeurs du Coronavirus !",1
Coronavirus: bientôt des bacs à sel dans les villes pour aider à conserver les corps,1
Eiffage débute la construction d’un hôpital en télétravail,1
CORONAVIRUS: Pénurie de papier toilette !! les imprimeurs envisagent un retirage des affiches de MACRON2017,1
Coronavirus: du sperme humain utilisé dans certains désinfectants!,1
